OID_,CID,L8_20140116_R,L8_20140217_R,L8_20140321_R,L8_20141015_R,L8_20141202_R,L8_20150119_R,L8_20150220_R,L8_20170108_R,L8_20170124_R,L8_20170516_R,L8_20171210_R,L8_20180316_R,L8_20181127_R,L8_20200117_R,L8_20200202_R,L8_20201116_R,L8_20201218_R,L8_20211119_R,L8_20211205_R,L8_20220106_R,L8_20220327_R,L8_20220412_R,L8_20221021_R,L8_20221208_R,L8_20221224_R,L8_20230314_R,L8_20230330_R,L8_20230922_R
143,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
144,1,0.030450000000000,0.038260000000000,0.042880000000000,0.026160000000000,0.030725000000000,0.029322500000000,0.036005000000000,0.026242500000000,0.028992500000000,0.054237500000000,0.022942500000000,0.035097500000000,0.023080000000000,0.027507500000000,0.026737500000000,0.022475000000000,0.022255000000000,0.024235000000000,0.024317500000000,0.023245000000000,0.032787500000000,0.032402500000000,0.027920000000000,0.023025000000000,0.023850000000000,0.031962500000000,0.037792500000000,0.026682500000000
145,1,0.018322500000000,0.024455000000000,0.025362500000000,0.016920000000000,0.021485000000000,0.020825000000000,0.027535000000000,0.030120000000000,0.027562500000000,0.049232500000000,0.021265000000000,0.032512500000000,0.019725000000000,0.026710000000000,0.027590000000000,0.021045000000000,0.084075000000000,0.039882500000000,0.046070000000000,0.041312500000000,0.040680000000000,0.048435000000000,0.043980000000000,0.058170000000000,0.081022500000000,0.061937500000000,0.072745000000000,0.042522500000000
146,1,0.020935000000000,0.024620000000000,0.028525000000000,0.018652500000000,0.020715000000000,0.019285000000000,0.022722500000000,0.019037500000000,0.019477500000000,0.034135000000000,0.020247500000000,0.027837500000000,0.019422500000000,0.023025000000000,0.022970000000000,0.021292500000000,0.020550000000000,0.023520000000000,0.023272500000000,0.021512500000000,0.027645000000000,0.028745000000000,0.023135000000000,0.020852500000000,0.020082500000000,0.023300000000000,0.025830000000000,0.022640000000000
147,1,0.024207500000000,0.029240000000000,0.033365000000000,0.015545000000000,0.021320000000000,0.022200000000000,0.025885000000000,0.020935000000000,0.023740000000000,0.022035000000000,0.020357500000000,0.030697500000000,0.015737500000000,0.026022500000000,0.024235000000000,0.017525000000000,0.022337500000000,0.021677500000000,0.022942500000000,0.022997500000000,0.029405000000000,0.026270000000000,0.021100000000000,0.023547500000000,0.022970000000000,0.021760000000000,0.023657500000000,0.020715000000000
148,1,0.018680000000000,0.025142500000000,0.030422500000000,0.019147500000000,0.020632500000000,0.018047500000000,0.024647500000000,0.017415000000000,0.019037500000000,0.040020000000000,0.016507500000000,0.026792500000000,0.016040000000000,0.018185000000000,0.018900000000000,0.040872500000000,0.041092500000000,0.040295000000000,0.042605000000000,0.037325000000000,0.046207500000000,0.053275000000000,0.043155000000000,0.037820000000000,0.038865000000000,0.048490000000000,0.059435000000000,0.033997500000000
149,1,0.021677500000000,0.023630000000000,0.032952500000000,0.018020000000000,0.021842500000000,0.020055000000000,0.024922500000000,0.021375000000000,0.023657500000000,0.037875000000000,0.020550000000000,0.032045000000000,0.020000000000000,0.025032500000000,0.022227500000000,0.019395000000000,0.019422500000000,0.022255000000000,0.022970000000000,0.019615000000000,0.026242500000000,0.025665000000000,0.021567500000000,0.021402500000000,0.020247500000000,0.023740000000000,0.026270000000000,0.041890000000000
150,1,0.016232500000000,0.018075000000000,0.018955000000000,0.014500000000000,0.016480000000000,0.015930000000000,0.018322500000000,0.015572500000000,0.017195000000000,0.020385000000000,0.014857500000000,0.021485000000000,0.014665000000000,0.017250000000000,0.018157500000000,0.015792500000000,0.016040000000000,0.014830000000000,0.016040000000000,0.016232500000000,0.020055000000000,0.019340000000000,0.016755000000000,0.016012500000000,0.017250000000000,0.018212500000000,0.018955000000000,0.015270000000000
151,1,0.018102500000000,0.021650000000000,0.023740000000000,0.014940000000000,0.018350000000000,0.015875000000000,0.020247500000000,0.020165000000000,0.022035000000000,0.036032500000000,0.019560000000000,0.029047500000000,0.017607500000000,0.023080000000000,0.021347500000000,0.018982500000000,0.019285000000000,0.020880000000000,0.021512500000000,0.019945000000000,0.029405000000000,0.029982500000000,0.022310000000000,0.020962500000000,0.020935000000000,0.025720000000000,0.028882500000000,0.022750000000000
152,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
153,1,0.018680000000000,0.021980000000000,0.026160000000000,0.015627500000000,0.026105000000000,0.018597500000000,0.023740000000000,0.016947500000000,0.019807500000000,0.030257500000000,0.014610000000000,0.023877500000000,0.015352500000000,0.019780000000000,0.020687500000000,0.019615000000000,0.018157500000000,0.015710000000000,0.017250000000000,0.017717500000000,0.021980000000000,0.022475000000000,0.016837500000000,0.015820000000000,0.015132500000000,0.020632500000000,0.024207500000000,0.016782500000000
154,1,0.022915000000000,0.037407500000000,0.045272500000000,0.027672500000000,0.031082500000000,0.026352500000000,0.035125000000000,0.021292500000000,0.021705000000000,0.044557500000000,0.019312500000000,0.033860000000000,0.017140000000000,0.022942500000000,0.020330000000000,0.019285000000000,0.020275000000000,0.021952500000000,0.022502500000000,0.018625000000000,0.026545000000000,0.029460000000000,0.021842500000000,0.020577500000000,0.018735000000000,0.025747500000000,0.028552500000000,0.082150000000000
155,1,0.026160000000000,0.034822500000000,0.042935000000000,0.018845000000000,0.024125000000000,0.022365000000000,0.028222500000000,0.021815000000000,0.022750000000000,0.038177500000000,0.021292500000000,0.028250000000000,0.017057500000000,0.023107500000000,0.020687500000000,0.018212500000000,0.018460000000000,0.021017500000000,0.020495000000000,0.017855000000000,0.028057500000000,0.027590000000000,0.020165000000000,0.018955000000000,0.018955000000000,0.023575000000000,0.025527500000000,0.021897500000000
156,1,0.016617500000000,0.023547500000000,0.029597500000000,0.015985000000000,0.019257500000000,0.016040000000000,0.021952500000000,0.017195000000000,0.015985000000000,0.035125000000000,0.019367500000000,0.028002500000000,0.014280000000000,0.105332500000000,0.109760000000000,0.115755000000000,0.122492500000000,0.062295000000000,0.069335000000000,0.067602500000000,0.067740000000000,0.078025000000000,0.049397500000000,0.050772500000000,0.050882500000000,0.060975000000000,0.067107500000000,0.039827500000000
157,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
158,1,0.034877500000000,0.042797500000000,0.038232500000000,0.020880000000000,0.030147500000000,0.029240000000000,0.038645000000000,0.028140000000000,0.032100000000000,0.028772500000000,0.024207500000000,0.039057500000000,0.016810000000000,0.034327500000000,0.029377500000000,0.019257500000000,0.028222500000000,0.020027500000000,0.020605000000000,0.029762500000000,0.025252500000000,0.019670000000000,0.019120000000000,0.024400000000000,0.026930000000000,0.020275000000000,0.019037500000000,0.016507500000000
159,1,0.024372500000000,0.027865000000000,0.026655000000000,0.019835000000000,0.033667500000000,0.024757500000000,0.030340000000000,0.022502500000000,0.025500000000000,0.025692500000000,0.020110000000000,0.028277500000000,0.020330000000000,0.028030000000000,0.026352500000000,0.017580000000000,0.021430000000000,0.019780000000000,0.023492500000000,0.020247500000000,0.026682500000000,0.023190000000000,0.017882500000000,0.021457500000000,0.021320000000000,0.025197500000000,0.027260000000000,0.016975000000000
160,1,0.044007500000000,0.053632500000000,0.055227500000000,0.027205000000000,0.034107500000000,0.033942500000000,0.043292500000000,0.022420000000000,0.022970000000000,0.044392500000000,0.020880000000000,0.032265000000000,0.017965000000000,0.023245000000000,0.023107500000000,0.018185000000000,0.018432500000000,0.021897500000000,0.022255000000000,0.020962500000000,0.031165000000000,0.034217500000000,0.023465000000000,0.021952500000000,0.020990000000000,0.027287500000000,0.033145000000000,0.023850000000000
161,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
162,1,0.034465000000000,0.044145000000000,0.029955000000000,0.016342500000000,0.029405000000000,0.032347500000000,0.047582500000000,0.031082500000000,0.036885000000000,0.020962500000000,0.024207500000000,0.029157500000000,0.022667500000000,0.037407500000000,0.034025000000000,0.022035000000000,0.028002500000000,0.022805000000000,0.026022500000000,0.030890000000000,0.022887500000000,0.020715000000000,0.020770000000000,0.025060000000000,0.028497500000000,0.017415000000000,0.019202500000000,0.017195000000000
163,1,0.019147500000000,0.020825000000000,0.024317500000000,0.016150000000000,0.019807500000000,0.018377500000000,0.021512500000000,0.016370000000000,0.017497500000000,0.021182500000000,0.015545000000000,0.023685000000000,0.016755000000000,0.020632500000000,0.019175000000000,0.017635000000000,0.017937500000000,0.017195000000000,0.020357500000000,0.018322500000000,0.026297500000000,0.022695000000000,0.016837500000000,0.020990000000000,0.019697500000000,0.021567500000000,0.024070000000000,0.016425000000000
164,1,0.054265000000000,0.058307500000000,0.057922500000000,0.032485000000000,0.060562500000000,0.054045000000000,0.066860000000000,0.049260000000000,0.055090000000000,0.045602500000000,0.034740000000000,0.044722500000000,0.035537500000000,0.055447500000000,0.052312500000000,0.031962500000000,0.046070000000000,0.032347500000000,0.040982500000000,0.040707500000000,0.037517500000000,0.033530000000000,0.024950000000000,0.031605000000000,0.035840000000000,0.028607500000000,0.028745000000000,0.024152500000000
165,1,0.018900000000000,0.021072500000000,0.025692500000000,0.017992500000000,0.020825000000000,0.020935000000000,0.023987500000000,0.020825000000000,0.019477500000000,0.026985000000000,0.019422500000000,0.024565000000000,0.017827500000000,0.023025000000000,0.022035000000000,0.018845000000000,0.019477500000000,0.020605000000000,0.021210000000000,0.019147500000000,0.025912500000000,0.024592500000000,0.020742500000000,0.020275000000000,0.019532500000000,0.023602500000000,0.024042500000000,0.020770000000000
166,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,1,0.034712500000000,0.039057500000000,0.045960000000000,0.023822500000000,0.027177500000000,0.028552500000000,0.029185000000000,0.024510000000000,0.031825000000000,0.045245000000000,0.030092500000000,0.033392500000000,0.021567500000000,0.029872500000000,0.033502500000000,0.022062500000000,0.027232500000000,0.025940000000000,0.025472500000000,0.025197500000000,0.028607500000000,0.028332500000000,0.023135000000000,0.027177500000000,0.026242500000000,0.029542500000000,0.031825000000000,0.023272500000000
168,1,0.025142500000000,0.030312500000000,0.031770000000000,0.017470000000000,0.024620000000000,0.021842500000000,0.030890000000000,0.020110000000000,0.020275000000000,0.034272500000000,0.017250000000000,0.030587500000000,0.016012500000000,0.021045000000000,0.020632500000000,0.016837500000000,0.016177500000000,0.016892500000000,0.017030000000000,0.017882500000000,0.024592500000000,0.022090000000000,0.017910000000000,0.017470000000000,0.017277500000000,0.020330000000000,0.022475000000000,0.017717500000000
169,1,0.015655000000000,0.017552500000000,0.022612500000000,0.015627500000000,0.025500000000000,0.016837500000000,0.019422500000000,0.015710000000000,0.016782500000000,0.021650000000000,0.015297500000000,0.020110000000000,0.017470000000000,0.019285000000000,0.016837500000000,0.013702500000000,0.013922500000000,0.015710000000000,0.015352500000000,0.014087500000000,0.020825000000000,0.019395000000000,0.016892500000000,0.016452500000000,0.016755000000000,0.020110000000000,0.020302500000000,0.016012500000000
170,1,0.015242500000000,0.017525000000000,0.019147500000000,0.015215000000000,0.017662500000000,0.015930000000000,0.017305000000000,0.014940000000000,0.016040000000000,0.021182500000000,0.015600000000000,0.020632500000000,0.014555000000000,0.017992500000000,0.016892500000000,0.015325000000000,0.016095000000000,0.019065000000000,0.017030000000000,0.016370000000000,0.021210000000000,0.020742500000000,0.016865000000000,0.015105000000000,0.014610000000000,0.018295000000000,0.020220000000000,0.017305000000000
171,1,0.033365000000000,0.036225000000000,0.036610000000000,0.021622500000000,0.031275000000000,0.033777500000000,0.035070000000000,0.034905000000000,0.034190000000000,0.024895000000000,0.030147500000000,0.034300000000000,0.028002500000000,0.035207500000000,0.036637500000000,0.025170000000000,0.031550000000000,0.031220000000000,0.034795000000000,0.030175000000000,0.035290000000000,0.031825000000000,0.023602500000000,0.032485000000000,0.032980000000000,0.036885000000000,0.037792500000000,0.022915000000000
172,1,0.017635000000000,0.021045000000000,0.024510000000000,0.014280000000000,0.016865000000000,0.014500000000000,0.018075000000000,0.013180000000000,0.015545000000000,0.023685000000000,0.016370000000000,0.025170000000000,0.014885000000000,0.021760000000000,0.018625000000000,0.016837500000000,0.018652500000000,0.018927500000000,0.020220000000000,0.019230000000000,0.025032500000000,0.023190000000000,0.017305000000000,0.019642500000000,0.018295000000000,0.020742500000000,0.023740000000000,0.016122500000000
173,1,0.052450000000000,0.063752500000000,0.059957500000000,0.029130000000000,0.040652500000000,0.050057500000000,0.063175000000000,0.038810000000000,0.053165000000000,0.037930000000000,0.030725000000000,0.052752500000000,0.027287500000000,0.043760000000000,0.041312500000000,0.025637500000000,0.033365000000000,0.028965000000000,0.031715000000000,0.036967500000000,0.032017500000000,0.025472500000000,0.024372500000000,0.029735000000000,0.030395000000000,0.027782500000000,0.025472500000000,0.024950000000000
174,1,0.022502500000000,0.027012500000000,0.032072500000000,0.020687500000000,0.021952500000000,0.022392500000000,0.027095000000000,0.022282500000000,0.023382500000000,0.040020000000000,0.021375000000000,0.034080000000000,0.021155000000000,0.025582500000000,0.026792500000000,0.023575000000000,0.022750000000000,0.025555000000000,0.024482500000000,0.023217500000000,0.067987500000000,0.076292500000000,0.077200000000000,0.068482500000000,0.074945000000000,0.055090000000000,0.074120000000000,0.059160000000000
175,1,0.025885000000000,0.029460000000000,0.028305000000000,0.019395000000000,0.027232500000000,0.026435000000000,0.028552500000000,0.025472500000000,0.028910000000000,0.026655000000000,0.025885000000000,0.031825000000000,0.024097500000000,0.033447500000000,0.029707500000000,0.025390000000000,0.027425000000000,0.026820000000000,0.029185000000000,0.026600000000000,0.027452500000000,0.022172500000000,0.022640000000000,0.027370000000000,0.026737500000000,0.027700000000000,0.025995000000000,0.018212500000000
176,1,0.013565000000000,0.017415000000000,0.024015000000000,0.013510000000000,0.015160000000000,0.013675000000000,0.017910000000000,0.016480000000000,0.017277500000000,0.033117500000000,0.017057500000000,0.022970000000000,0.016590000000000,0.021732500000000,0.018570000000000,0.017140000000000,0.015737500000000,0.019092500000000,0.018790000000000,0.016947500000000,0.026902500000000,0.027205000000000,0.017580000000000,0.018212500000000,0.016370000000000,0.022805000000000,0.026380000000000,0.022365000000000
177,1,0.018542500000000,0.025115000000000,0.020192500000000,0.022090000000000,0.030257500000000,0.023685000000000,0.026297500000000,0.027122500000000,0.026710000000000,0.046317500000000,0.025142500000000,0.031000000000000,0.027507500000000,0.038865000000000,0.041807500000000,0.027287500000000,0.029845000000000,0.032457500000000,0.034052500000000,0.031467500000000,0.033090000000000,0.033337500000000,0.029240000000000,0.031687500000000,0.033090000000000,0.035427500000000,0.037242500000000,0.026737500000000
178,1,0.031797500000000,0.038617500000000,0.055557500000000,0.026490000000000,0.033585000000000,0.034520000000000,0.038452500000000,0.030092500000000,0.036032500000000,0.059050000000000,0.026270000000000,0.039222500000000,0.027287500000000,0.112400000000000,0.099117500000000,0.024455000000000,0.028470000000000,0.028607500000000,0.029267500000000,0.029130000000000,0.039635000000000,0.041697500000000,0.065045000000000,0.055942500000000,0.058692500000000,0.056685000000000,0.073130000000000,0.037792500000000
179,1,0.035647500000000,0.039937500000000,0.040652500000000,0.027700000000000,0.039882500000000,0.037957500000000,0.045960000000000,0.035537500000000,0.041202500000000,0.037930000000000,0.030725000000000,0.041395000000000,0.027865000000000,0.038287500000000,0.035785000000000,0.025857500000000,0.029900000000000,0.024785000000000,0.026572500000000,0.026655000000000,0.031385000000000,0.028635000000000,0.023520000000000,0.029240000000000,0.030257500000000,0.026352500000000,0.030120000000000,0.022282500000000
180,1,0.028800000000000,0.029845000000000,0.033392500000000,0.023190000000000,0.027425000000000,0.030202500000000,0.031495000000000,0.027645000000000,0.028965000000000,0.027645000000000,0.028112500000000,0.033805000000000,0.027947500000000,0.030092500000000,0.030312500000000,0.023932500000000,0.025170000000000,0.027425000000000,0.028855000000000,0.029130000000000,0.033337500000000,0.030120000000000,0.027672500000000,0.028965000000000,0.028305000000000,0.031577500000000,0.030147500000000,0.025142500000000
181,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
182,1,0.025747500000000,0.027892500000000,0.029405000000000,0.022887500000000,0.031687500000000,0.026435000000000,0.028772500000000,0.024950000000000,0.026930000000000,0.036225000000000,0.022915000000000,0.032622500000000,0.023245000000000,0.049315000000000,0.041175000000000,0.025087500000000,0.025692500000000,0.022915000000000,0.026022500000000,0.022777500000000,0.027040000000000,0.027370000000000,0.026215000000000,0.030642500000000,0.031495000000000,0.028057500000000,0.031275000000000,0.025252500000000
183,1,0.019615000000000,0.023190000000000,0.025417500000000,0.016095000000000,0.019037500000000,0.019312500000000,0.022997500000000,0.018762500000000,0.019890000000000,0.037380000000000,0.018735000000000,0.031192500000000,0.017525000000000,0.023327500000000,0.022475000000000,0.018377500000000,0.017992500000000,0.020522500000000,0.020440000000000,0.019725000000000,0.026435000000000,0.029762500000000,0.069390000000000,0.065100000000000,0.068757500000000,0.045410000000000,0.070242500000000,0.043265000000000
184,1,0.025087500000000,0.040432500000000,0.036087500000000,0.024647500000000,0.030230000000000,0.036775000000000,0.042852500000000,0.031220000000000,0.037325000000000,0.039772500000000,0.020027500000000,0.034795000000000,0.020687500000000,0.028442500000000,0.031302500000000,0.019807500000000,0.021540000000000,0.018845000000000,0.021375000000000,0.020302500000000,0.024317500000000,0.022640000000000,0.019450000000000,0.020137500000000,0.019945000000000,0.026930000000000,0.029267500000000,0.019120000000000
185,1,0.020962500000000,0.022942500000000,0.027755000000000,0.016810000000000,0.019835000000000,0.018900000000000,0.020137500000000,0.027040000000000,0.030697500000000,0.048435000000000,0.025390000000000,0.045520000000000,0.020715000000000,0.022887500000000,0.024592500000000,0.017222500000000,0.018047500000000,0.016947500000000,0.017910000000000,0.017882500000000,0.033915000000000,0.032045000000000,0.019477500000000,0.016342500000000,0.017195000000000,0.026077500000000,0.031467500000000,0.018762500000000
186,1,0.020055000000000,0.025527500000000,0.027727500000000,0.015875000000000,0.018735000000000,0.016920000000000,0.019752500000000,0.018845000000000,0.020880000000000,0.037022500000000,0.019917500000000,0.028470000000000,0.017827500000000,0.020330000000000,0.018955000000000,0.017745000000000,0.017442500000000,0.020852500000000,0.020000000000000,0.017635000000000,0.026050000000000,0.026545000000000,0.018762500000000,0.019230000000000,0.018570000000000,0.023740000000000,0.027122500000000,0.044090000000000
187,1,0.015875000000000,0.018735000000000,0.021512500000000,0.013922500000000,0.016892500000000,0.015957500000000,0.018212500000000,0.013895000000000,0.015737500000000,0.023630000000000,0.015627500000000,0.021732500000000,0.015435000000000,0.018982500000000,0.016837500000000,0.014857500000000,0.014582500000000,0.015132500000000,0.015627500000000,0.015792500000000,0.021292500000000,0.020082500000000,0.015820000000000,0.016067500000000,0.015875000000000,0.018350000000000,0.020687500000000,0.015820000000000
188,1,0.017250000000000,0.018130000000000,0.025857500000000,0.017717500000000,0.022035000000000,0.019065000000000,0.021485000000000,0.033310000000000,0.035977500000000,0.052917500000000,0.014500000000000,0.024895000000000,0.018350000000000,0.024152500000000,0.022062500000000,0.021540000000000,0.021705000000000,0.023712500000000,0.022860000000000,0.020770000000000,0.026655000000000,0.025225000000000,0.023465000000000,0.022997500000000,0.023795000000000,0.028745000000000,0.029432500000000,0.021210000000000
189,1,0.015050000000000,0.016975000000000,0.019862500000000,0.014692500000000,0.017415000000000,0.016040000000000,0.017662500000000,0.014995000000000,0.016012500000000,0.019587500000000,0.015187500000000,0.020027500000000,0.015682500000000,0.016837500000000,0.016865000000000,0.014830000000000,0.014940000000000,0.019477500000000,0.018432500000000,0.016837500000000,0.022090000000000,0.020605000000000,0.018405000000000,0.016315000000000,0.014582500000000,0.019450000000000,0.019532500000000,0.049232500000000
190,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191,1,0.017855000000000,0.018075000000000,0.020935000000000,0.015297500000000,0.017222500000000,0.018597500000000,0.018900000000000,0.016837500000000,0.017222500000000,0.019065000000000,0.017827500000000,0.021100000000000,0.016810000000000,0.018212500000000,0.019230000000000,0.016452500000000,0.016755000000000,0.016315000000000,0.018240000000000,0.017277500000000,0.021540000000000,0.020082500000000,0.017992500000000,0.017222500000000,0.017882500000000,0.019092500000000,0.019835000000000,0.016397500000000
192,1,0.038342500000000,0.045850000000000,0.059655000000000,0.030395000000000,0.037132500000000,0.039360000000000,0.048600000000000,0.038810000000000,0.043815000000000,0.053962500000000,0.032485000000000,0.057070000000000,0.029240000000000,0.042660000000000,0.043265000000000,0.032430000000000,0.034437500000000,0.030917500000000,0.034355000000000,0.037737500000000,0.043677500000000,0.038975000000000,0.029900000000000,0.031935000000000,0.032897500000000,0.042742500000000,0.038397500000000,0.031632500000000
193,1,0.013207500000000,0.046510000000000,0.057867500000000,0.025170000000000,0.029075000000000,0.027837500000000,0.040652500000000,0.024840000000000,0.026517500000000,0.053055000000000,0.026792500000000,0.046592500000000,0.021072500000000,0.025775000000000,0.027975000000000,0.021210000000000,0.021155000000000,0.021430000000000,0.020247500000000,0.022310000000000,0.036445000000000,0.034052500000000,0.024812500000000,0.023052500000000,0.020605000000000,0.109512500000000,0.124032500000000,0.106075000000000
194,1,0.030780000000000,0.034190000000000,0.034740000000000,0.025307500000000,0.034575000000000,0.031797500000000,0.037627500000000,0.029515000000000,0.034162500000000,0.042715000000000,0.027892500000000,0.042467500000000,0.025802500000000,0.028965000000000,0.028855000000000,0.023877500000000,0.026985000000000,0.085285000000000,0.081160000000000,0.078245000000000,0.065540000000000,0.090812500000000,0.061552500000000,0.061030000000000,0.064495000000000,0.073075000000000,0.079400000000000,0.039112500000000
195,1,0.040295000000000,0.047637500000000,0.039277500000000,0.033502500000000,0.056025000000000,0.049920000000000,0.060177500000000,0.048710000000000,0.052285000000000,0.031302500000000,0.030450000000000,0.039662500000000,0.031605000000000,0.060425000000000,0.056025000000000,0.025500000000000,0.043512500000000,0.032045000000000,0.040185000000000,0.035152500000000,0.025060000000000,0.023795000000000,0.024922500000000,0.035785000000000,0.040652500000000,0.022860000000000,0.022282500000000,0.020440000000000
196,1,0.018240000000000,0.019972500000000,0.026160000000000,0.016425000000000,0.018955000000000,0.016782500000000,0.019560000000000,0.087595000000000,0.091995000000000,0.115535000000000,0.058830000000000,0.101482500000000,0.045712500000000,0.061690000000000,0.061057500000000,0.039470000000000,0.041422500000000,0.038370000000000,0.040020000000000,0.037655000000000,0.055860000000000,0.059325000000000,0.032017500000000,0.034080000000000,0.032540000000000,0.042275000000000,0.047582500000000,0.022035000000000
197,1,0.026297500000000,0.034602500000000,0.037105000000000,0.017882500000000,0.027617500000000,0.026737500000000,0.028800000000000,0.040322500000000,0.042385000000000,0.057675000000000,0.036335000000000,0.051377500000000,0.034272500000000,0.047692500000000,0.049755000000000,0.026297500000000,0.029405000000000,0.024400000000000,0.028002500000000,0.026765000000000,0.026985000000000,0.029130000000000,0.029405000000000,0.027590000000000,0.025610000000000,0.026985000000000,0.028800000000000,0.021265000000000
198,1,0.024537500000000,0.030230000000000,0.034025000000000,0.022667500000000,0.027837500000000,0.024840000000000,0.029652500000000,0.023217500000000,0.025527500000000,0.036610000000000,0.021952500000000,0.034492500000000,0.020110000000000,0.026407500000000,0.027645000000000,0.022777500000000,0.022117500000000,0.023300000000000,0.024125000000000,0.020715000000000,0.028992500000000,0.028497500000000,0.024015000000000,0.023822500000000,0.023300000000000,0.028882500000000,0.031165000000000,0.023107500000000
199,1,0.023162500000000,0.026132500000000,0.036060000000000,0.018377500000000,0.025885000000000,0.023355000000000,0.025362500000000,0.025390000000000,0.024455000000000,0.025967500000000,0.023987500000000,0.031522500000000,0.022667500000000,0.087952500000000,0.087402500000000,0.057950000000000,0.073240000000000,0.040020000000000,0.050415000000000,0.041670000000000,0.041890000000000,0.041175000000000,0.041752500000000,0.047500000000000,0.050030000000000,0.048682500000000,0.053935000000000,0.032292500000000
200,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
201,1,0.027452500000000,0.033475000000000,0.040982500000000,0.017910000000000,0.019340000000000,0.018157500000000,0.021347500000000,0.016177500000000,0.016782500000000,0.033722500000000,0.015902500000000,0.022695000000000,0.017085000000000,0.021485000000000,0.020770000000000,0.019147500000000,0.018735000000000,0.023107500000000,0.022695000000000,0.020357500000000,0.030202500000000,0.029680000000000,0.022970000000000,0.021320000000000,0.020165000000000,0.025197500000000,0.028002500000000,0.047857500000000
202,1,0.014527500000000,0.016865000000000,0.022282500000000,0.014857500000000,0.016205000000000,0.015407500000000,0.018240000000000,0.015930000000000,0.015435000000000,0.020137500000000,0.015792500000000,0.021072500000000,0.014995000000000,0.017552500000000,0.015105000000000,0.015875000000000,0.014912500000000,0.016865000000000,0.015765000000000,0.015462500000000,0.021705000000000,0.020110000000000,0.018377500000000,0.017442500000000,0.016645000000000,0.018487500000000,0.021155000000000,0.017415000000000
203,1,0.052780000000000,0.065980000000000,0.068812500000000,0.051377500000000,0.048132500000000,0.052807500000000,0.069280000000000,0.051515000000000,0.046730000000000,0.094882500000000,0.041945000000000,0.078492500000000,0.042962500000000,0.050057500000000,0.063037500000000,0.042632500000000,0.037105000000000,0.040845000000000,0.040542500000000,0.038920000000000,0.043072500000000,0.056492500000000,0.056052500000000,0.037875000000000,0.043155000000000,0.053027500000000,0.049122500000000,0.038920000000000
204,1,0.018102500000000,0.021842500000000,0.023437500000000,0.015655000000000,0.017112500000000,0.015820000000000,0.019175000000000,0.013482500000000,0.014060000000000,0.024015000000000,0.014115000000000,0.020467500000000,0.013235000000000,0.018157500000000,0.014582500000000,0.013950000000000,0.015187500000000,0.015545000000000,0.015655000000000,0.013427500000000,0.019450000000000,0.019422500000000,0.015215000000000,0.014362500000000,0.013675000000000,0.017085000000000,0.019367500000000,0.014995000000000
205,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
206,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
207,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
208,1,0.019285000000000,0.022282500000000,0.027260000000000,0.017690000000000,0.051955000000000,0.052945000000000,0.064467500000000,0.028332500000000,0.031632500000000,0.054622500000000,0.024345000000000,0.038425000000000,0.021925000000000,0.025307500000000,0.025912500000000,0.035647500000000,0.038947500000000,0.047912500000000,0.066090000000000,0.058527500000000,0.062350000000000,0.063560000000000,0.079455000000000,0.066365000000000,0.087155000000000,0.066695000000000,0.084652500000000,0.079867500000000
209,1,0.031715000000000,0.038865000000000,0.042027500000000,0.026600000000000,0.030725000000000,0.029267500000000,0.036445000000000,0.027562500000000,0.032732500000000,0.057565000000000,0.026160000000000,0.038672500000000,0.024262500000000,0.029405000000000,0.030175000000000,0.023960000000000,0.024510000000000,0.026792500000000,0.025747500000000,0.023492500000000,0.034547500000000,0.036005000000000,0.027287500000000,0.025857500000000,0.025445000000000,0.033805000000000,0.037325000000000,0.027507500000000
